Date;Alpha;Beta;Sigma;Error;Time;Iterations;    ModR0.25;ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;    MarR0.25;MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
1;0.165134;0.049999;0.000547606;6.30425e-06;14.0532;26;0.00201299;0.00484629;0.0113704;0.0166538;0.0209606;0.0260236;0.0318823;0.03571;0.0401773;0.00112;0.00375;0.01031;0.01607;0.01987;0.02291;0.02563;0.02838;0.03111;
 2;0.174261;0.049999;0.000299643;5.17326e-06;11.9955;24;0.00231268;0.00527623;0.012047;0.0174698;0.0218448;0.0269289;0.0327203;0.036444;0.0407262;0.00156;0.00423;0.01103;0.01624;0.01983;0.02314;0.02626;0.02861;0.03146;
 3;0.164572;0.049999;0.000733702;6.47454e-06;10.7964;21;0.00220472;0.00501752;0.0114974;0.0167485;0.0210316;0.0260702;0.0319063;0.0357232;0.0401819;0.00076;0.00377;0.0094;0.01444;0.0181;0.02152;0.02492;0.02776;0.03107;
 4;0.158545;0.0498615;1.1e-05;6.73864e-06;10.9287;22;0.00210496;0.00481733;0.0110987;0.0162269;0.0204388;0.0254325;0.0312788;0.0351448;0.0397087;0.00095;0.00438;0.01087;0.01592;0.01943;0.02265;0.02566;0.02804;0.0316;
 5;0.17489;0.049999;0.000366013;9.08156e-06;11.4922;23;0.0020482;0.0050384;0.0118664;0.0173308;0.0217362;0.0268516;0.0326724;0.036411;0.0407061;0.00216;0.00693;0.01256;0.01719;0.0204;0.02335;0.02624;0.02868;0.03219;
 6;0.204805;0.049999;1.1e-05;7.42454e-06;10.4454;21;0.00211425;0.00558153;0.0132996;0.0192581;0.0239055;0.0291083;0.0347502;0.0382064;0.0420214;0.00328;0.00769;0.01372;0.01823;0.02127;0.02392;0.02641;0.02869;0.03228;
 7;0.164072;0.049999;1.1e-05;5.82539e-06;15.5188;31;0.00224204;0.00504458;0.0115039;0.0167418;0.0210168;0.0260493;0.0318837;0.0357029;0.0401683;0.00347;0.00642;0.01001;0.01393;0.01709;0.02031;0.02354;0.02606;0.02981;
 8;0.168813;0.049999;1.1e-05;4.4762e-06;12.9041;25;0.00213006;0.00501645;0.011642;0.0169837;0.0213199;0.0263937;0.0322277;0.0360145;0.0404071;0.00428;0.00692;0.00954;0.01289;0.01564;0.01849;0.02152;0.02409;0.02847;
 9;0.192594;0.0467798;0.000642801;4.73533e-06;9.08949;18;0.00289934;0.00589754;0.0126408;0.0179233;0.0220987;0.026842;0.0320846;0.0353558;0.0390208;0.00366;0.00612;0.00893;0.0128;0.01585;0.01865;0.02146;0.02431;0.02832;
 10;0.199852;0.0455272;0.004999;4.52306e-06;11.903;23;0.00219518;0.00525786;0.0120906;0.0173851;0.0215305;0.0261928;0.0312813;0.034419;0.0379014;0.00321;0.00588;0.00949;0.01333;0.01625;0.01903;0.02202;0.02486;0.02875;
 11;0.175612;0.0445067;0.004999;3.57723e-06;12.8294;25;0.00227859;0.00491884;0.0109298;0.0157229;0.0195761;0.0240385;0.0291014;0.0323454;0.0360657;0.00372;0.0073;0.01051;0.01414;0.01679;0.01913;0.02158;0.02427;0.02843;
 12;0.195018;0.0435346;0.00210026;3.58869e-06;11.7894;23;0.0024403;0.00528097;0.0116546;0.016631;0.0205529;0.0249943;0.0298832;0.0329218;0.0363155;0.00303;0.00525;0.00724;0.0106;0.0132;0.01549;0.01786;0.02064;0.02536;
 13;0.220643;0.0424392;0.00398638;3.29449e-06;11.1939;22;0.00257118;0.00566518;0.0124527;0.0175885;0.0215228;0.0258438;0.0304174;0.0331572;0.0361305;0.00291045;0.00422239;0.00735624;0.0100324;0.0123278;0.0151908;0.0187961;0.0213796;0.0247004;
 14;0.22242;0.0394081;0.004999;2.9713e-06;9.76984;19;0.00245565;0.00534369;0.0116647;0.0164334;0.0200772;0.0240693;0.0282822;0.0307993;0.0335261;0.00387638;0.00585279;0.0102704;0.0137034;0.0163992;0.0194417;0.0227781;0.0248453;0.0271489;
 15;0.249999;0.0393669;0.000688781;3.08999e-06;9.21421;18;0.00231285;0.00554631;0.0124754;0.0175479;0.0213189;0.0253305;0.0294112;0.0317709;0.0342701;0.00326554;0.00514942;0.00945978;0.0129217;0.0157239;0.0189945;0.0227457;0.0251761;0.0279922;
 16;0.221338;0.0388324;0.003177;2.50966e-06;15.7462;30;0.00213177;0.00498899;0.0112557;0.0159955;0.0196248;0.0236086;0.0278217;0.0303435;0.0330787;0.00372903;0.00537777;0.00923878;0.0124426;0.0151155;0.0183429;0.0222204;0.0248572;0.0280586;
 17;0.208257;0.0368656;1.1e-05;2.32374e-06;10.6456;21;0.00230725;0.00484926;0.0104912;0.014829;0.0181997;0.0219579;0.0260118;0.0284829;0.0312;0.00429505;0.0059093;0.00966873;0.0127643;0.0153288;0.0184007;0.0220516;0.0245061;0.0274526;
 18;0.249999;0.034488;0.004999;1.55929e-06;13.363;26;0.00206796;0.00489385;0.010938;0.0153535;0.0186318;0.0221159;0.025657;0.0277039;0.0298714;0.0037825;0.00578525;0.010334;0.0139495;0.0168481;0.020195;0.0239783;0.0263937;0.0291552;
