Date;Alpha;Beta;Sigma;Error;Time;Iterations;    ModR0.25;ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;    MarR0.25;MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
1;0.249999;0.049999;0.000339797;0.000118564;10.993;20;0.026666;0.0287021;0.0330655;0.0362598;0.0386346;0.0411609;0.0437308;0.0452168;0.0467907;0.00112;0.00375;0.01031;0.01607;0.01987;0.02291;0.02563;0.02838;0.03111;
 2;0.249999;0.049999;0.00261032;9.31602e-05;10.0237;19;0.00760488;0.0113035;0.0192265;0.0250242;0.0293333;0.0339165;0.0385778;0.0412731;0.0441276;0.00156;0.00423;0.01103;0.01624;0.01983;0.02314;0.02626;0.02861;0.03146;
 3;0.249999;0.049999;1.1e-05;8.05641e-05;12.4839;23;0.00977665;0.0132867;0.0208086;0.0263153;0.0304092;0.0347644;0.0391945;0.0417564;0.0444697;0.00076;0.00377;0.0094;0.01444;0.0181;0.02152;0.02492;0.02776;0.03107;
 4;0.249999;0.049999;1.1e-05;5.8541e-05;10.0537;19;0.0113786;0.0147488;0.0219712;0.0272585;0.0311894;0.0353711;0.0396249;0.0420847;0.0446899;0.00095;0.00438;0.01087;0.01592;0.01943;0.02265;0.02566;0.02804;0.0316;
 5;0.249999;0.049999;1.1e-05;9.27984e-05;26.2791;48;0.0134866;0.0166728;0.023501;0.0284998;0.0322161;0.0361695;0.0401911;0.0425167;0.0449797;0.00216;0.00693;0.01256;0.01719;0.0204;0.02335;0.02624;0.02868;0.03219;
 6;0.249999;0.049999;0.0016213;7.11089e-05;9.32564;17;0.0140773;0.0172116;0.0239274;0.0288428;0.0324968;0.0363835;0.0403369;0.0426229;0.0450441;0.00328;0.00769;0.01372;0.01823;0.02127;0.02392;0.02641;0.02869;0.03228;
 7;0.249999;0.049999;0.0026945;4.57113e-05;8.42317;16;0.0171197;0.019988;0.0261313;0.030626;0.0339663;0.0375187;0.0411315;0.0432204;0.0454327;0.00347;0.00642;0.01001;0.01393;0.01709;0.02031;0.02354;0.02606;0.02981;
 8;0.249999;0.049999;0.000858846;6.22661e-05;7.97481;15;0.0191475;0.0218397;0.0276086;0.0318317;0.0349712;0.0383109;0.0417081;0.0436726;0.0457532;0.00428;0.00692;0.00954;0.01289;0.01564;0.01849;0.02152;0.02409;0.02847;
 9;0.249999;0.0499835;0.000168223;8.39287e-05;19.4264;36;0.019034;0.0217348;0.0275226;0.0317597;0.0349098;0.0382609;0.0416697;0.043641;0.0457287;0.00366;0.00612;0.00893;0.0128;0.01585;0.01865;0.02146;0.02431;0.02832;
 10;0.249999;0.049999;0.000852491;4.32889e-05;15.0688;28;0.0204859;0.0230613;0.02858;0.0326198;0.0356231;0.0388179;0.0420677;0.0439469;0.0459373;0.00321;0.00588;0.00949;0.01333;0.01625;0.01903;0.02202;0.02486;0.02875;
 11;0.249999;0.049999;0.00234538;3.15291e-05;13.7668;26;0.0209783;0.0235101;0.0289331;0.0329011;0.0358502;0.0389867;0.0421766;0.044021;0.0459744;0.00372;0.0073;0.01051;0.01414;0.01679;0.01913;0.02158;0.02427;0.02843;
 12;0.249999;0.049999;0.004999;2.69056e-05;10.005;19;0.0230731;0.0254195;0.0304362;0.0340995;0.0368186;0.0397078;0.0426438;0.0443408;0.0461376;0.00303;0.00525;0.00724;0.0106;0.0132;0.01549;0.01786;0.02064;0.02536;
 13;0.249999;0.049999;0.00177068;3.72666e-05;12.7732;24;0.0259397;0.0280389;0.0325358;0.0358268;0.0382729;0.0408747;0.0435209;0.045051;0.0466716;0.00280374;0.00416902;0.00740911;0.0101492;0.0124768;0.0153459;0.0188955;0.0213874;0.0245161;
 14;0.249999;0.0499989;0.004999;2.47367e-05;9.48557;18;0.0266904;0.0287212;0.0330613;0.0362294;0.0385804;0.0410778;0.0436155;0.045082;0.0466348;0.00374542;0.00565496;0.00997681;0.013393;0.0161163;0.0192393;0.0227352;0.024944;0.0274457;
 15;0.249999;0.049999;1.1e-05;3.72955e-05;10.1371;19;0.0277823;0.0297211;0.0338758;0.0369174;0.0391786;0.0415842;0.0440312;0.0454462;0.0469449;0.00331251;0.00517312;0.0094433;0.0128879;0.0156877;0.0189708;0.0227605;0.0252323;0.0281143;
 16;0.249739;0.049999;1.1e-05;4.114e-05;19.437;36;0.0304129;0.0321204;0.0357804;0.0384607;0.0404538;0.0425748;0.044733;0.0459814;0.0473038;0.00380242;0.00545572;0.00931272;0.0124964;0.0151397;0.0183143;0.0221005;0.0246556;0.0277344;
