Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
1;0.426768;0.0386278;0.0236534;11.1232;0.0205398;0.0823288;5.79212;0.042174;0.652442;0.0428393;0.149343;9.94298e-06;53.0865;39;0.00787128;0.0142667;0.0172603;0.0188464;0.0201207;0.0211323;0.0216395;0.0221467;0.0077;0.015;0.019;0.0223;0.0265;0.0312;0.0338;0.035;
 
 Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
2;0.383248;0.0433374;1.1e-05;5.04319;0.016931;0.842222;7.1325;0.0387093;0.209147;0.0461866;0.259118;8.30759e-06;41.9091;33;0.0118393;0.0235161;0.0298224;0.0334919;0.0366239;0.0391986;0.0405016;0.041806;0.0083;0.017;0.022;0.026;0.0305;0.0352;0.0375;0.0385;
 
 Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
3;0.431685;0.0391819;0.0151464;7.17338;0.0171032;0.631888;6.82706;0.00900552;0.964771;0.00686102;0.414746;8.72188e-06;46.1683;41;0.0109475;0.0211672;0.0254757;0.0276305;0.029312;0.0306313;0.0312915;0.0319517;0.0078;0.0155;0.0205;0.0245;0.029;0.0339;0.0365;0.0376;
 
 Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
4;0.488253;0.039598;1.1e-05;3.75612;0.00501357;0.774513;7.3705;0.04369;3.30644;0.0292056;0.290143;9.67642e-06;39.7889;35;-0.00165898;0.00134842;0.00403133;0.00642902;0.00956439;0.0137895;0.0170545;0.0216313;0.009;0.0174;0.0231;0.0274;0.0322;0.037;0.0393;0.04;
 
 Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
5;0.477687;0.0398516;1.1e-05;8.46906;0.0284764;0.898101;7.38744;0.0269321;3.55275;1.1e-05;0.386831;8.43671e-06;42.0048;36;0.0130814;0.0236478;0.0284067;0.0308724;0.0328293;0.0343746;0.0351485;0.0359225;0.0093;0.017;0.0226;0.0269;0.0318;0.0367;0.039;0.0396;
 
 Date;AlphaS;BetaS;SigmaS;AlphaY;BetaY;SigmaY;AlphaZ;BetaZ;SigmaZ;        weightY;weightZ;Error;Time;Iterations;  ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;  MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
