Date;Alpha;Beta;Sigma;Error;Time;Iterations;    ModR0.25;ModR1;ModR3;ModR5;ModR7;ModR10;ModR15;ModR20;ModR30;    MarR0.25;MarR1;MarR3;MarR5;MarR7;MarR10;MarR15;MarR20;MarR30
1;0.193016;0.049999;1.1e-05;1.8999e-05;14.3351;28;0.00264401;0.00588638;0.0131765;0.0188845;0.0233944;0.0285152;0.0341713;0.0376982;0.0416476;0.00112;0.00375;0.01031;0.01607;0.01987;0.02291;0.02563;0.02838;0.03111;
 2;0.13692;0.049999;2.55838e-05;1.16626e-05;13.5717;27;0.00171896;0.00410173;0.00972424;0.0144384;0.0184087;0.0232523;0.0291534;0.0332246;0.0382395;0.00156;0.00423;0.01103;0.01624;0.01983;0.02314;0.02626;0.02861;0.03146;
 3;0.12089;0.0457808;0.0010629;3.64857e-06;13.5342;27;0.00141307;0.00335515;0.0080016;0.0119752;0.0153852;0.0196367;0.02498;0.0287944;0.0336686;0.00076;0.00377;0.0094;0.01444;0.0181;0.02152;0.02492;0.02776;0.03107;
 4;0.12272;0.0496882;1.1e-05;5.52361e-06;15.2495;30;0.00157606;0.00371297;0.00881819;0.013175;0.0169063;0.0215475;0.0273602;0.0314937;0.0367526;0.00095;0.00438;0.01087;0.01592;0.01943;0.02265;0.02566;0.02804;0.0316;
 5;0.116928;0.0486353;1.1e-05;4.57563e-06;14.4255;27;0.00151584;0.0035132;0.00830928;0.0124321;0.0159874;0.0204455;0.0260939;0.0301626;0.0354137;0.00216;0.00693;0.01256;0.01719;0.0204;0.02335;0.02624;0.02868;0.03219;
 6;0.104983;0.0483203;1.1e-05;3.50185e-06;14.9921;29;0.00122174;0.00302042;0.00738505;0.0111937;0.0145258;0.0187749;0.0242919;0.0283772;0.0338185;0.00328;0.00769;0.01372;0.01823;0.02127;0.02392;0.02641;0.02869;0.03228;
 7;0.0930841;0.049999;1.1e-05;5.26931e-06;15.5846;30;0.00131604;0.00297016;0.00702639;0.0106197;0.0138093;0.0179468;0.0234561;0.027655;0.0334426;0.00347;0.00642;0.01001;0.01393;0.01709;0.02031;0.02354;0.02606;0.02981;
 8;0.106956;0.049999;0.000174283;3.68353e-06;13.9616;27;0.00116218;0.00306122;0.00766133;0.0116655;0.0151603;0.0196042;0.0253507;0.0295861;0.0351969;0.00428;0.00692;0.00954;0.01289;0.01564;0.01849;0.02152;0.02409;0.02847;
 9;0.127223;0.049999;0.000824304;4.13257e-06;15.7528;30;0.00138835;0.00362365;0.00894249;0.0134557;0.0173;0.0220519;0.0279502;0.0321032;0.0373308;0.00366;0.00612;0.00893;0.0128;0.01585;0.01865;0.02146;0.02431;0.02832;
 10;0.105582;0.049999;0.00115017;4.12453e-06;14.8806;29;0.00112937;0.00300583;0.00755587;0.0115223;0.0149892;0.0194055;0.0251311;0.0293638;0.0349914;0.00321;0.00588;0.00949;0.01333;0.01625;0.01903;0.02202;0.02486;0.02875;
 11;0.078136;0.049999;1.1e-05;1.99626e-06;15.5495;30;0.000954169;0.00235902;0.00585;0.00900206;0.0118521;0.0156313;0.0208313;0.0249487;0.030898;0.00372;0.0073;0.01051;0.01414;0.01679;0.01913;0.02158;0.02427;0.02843;
 12;0.0833025;0.049999;0.0014905;2.20193e-06;14.9928;29;0.00126442;0.00275015;0.00642355;0.00971658;0.0126736;0.0165628;0.0218496;0.0259773;0.0318389;0.00303;0.00525;0.00724;0.0106;0.0132;0.01549;0.01786;0.02064;0.02536;
 13;0.0750938;0.0491674;1.1e-05;2.94543e-06;14.5087;28;0.00118506;0.00250713;0.0058013;0.00878728;0.0114974;0.0151074;0.0201087;0.0241006;0.0299277;0.00279024;0.00412708;0.00730635;0.0100022;0.0122971;0.0151319;0.0186479;0.0211217;0.0242332;
 14;0.0827089;0.0483889;0.00164111;3.44804e-06;11.8862;23;0.0013103;0.00273548;0.00626061;0.00942265;0.0122638;0.0160032;0.0210922;0.025071;0.030731;0.00389173;0.00587374;0.0103051;0.0137487;0.0164517;0.0194998;0.0228375;0.024902;0.0271989;
